,name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image,goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,tackles,errorLeadToGoal,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,saves,savedShotsFromInsideTheBox,punches,crossesNotClaimed,cleanSheet,savedShotsFromOutsideTheBox,runsOut,penaltyFaced,goalsConcededInsideTheBox,successfulRunsOut,penaltySave,goalsConcededOutsideTheBox,highClaims,bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed
641,Lian,lian,Lian,F,,,29,1495875,38.0,2005-09-20,,5926,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1495875/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,100.0,0,0.0,2,0,0,0,0,2,0.0,0,0,8,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0
642,Matheus Belém,matheus-belem,Matheus Belém,D,186.0,Left,119,1466551,44.0,2003-03-13,2024-01-31,1981,215000.0,BR,Brazil,215000.0,EUR,https://api.sofascore.app/api/v1/player/1466551/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,88,4,1,0,82.95,0,12.5,73,59,0,0,15,14,0.0,1,2,170,20,0,28.57,0,2,0,2,1,2,0.0,22.22,0
643,Natã,nata,Natã,D,180.0,Right,71,1175603,36.0,2001-06-05,2023-12-31,5926,420000.0,BR,Brazil,420000.0,EUR,https://api.sofascore.app/api/v1/player/1175603/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,91.67,0,0.0,11,5,0,0,1,6,0.0,1,2,25,1,0,50.0,1,2,1,3,2,0,50.0,50.0,0
644,Pedro Junqueira,pedro-junqueira,Pedro Junqueira,F,182.0,Right,40,1217904,17.0,2004-03-23,2027-12-31,1960,540000.0,BR,Brazil,540000.0,EUR,https://api.sofascore.app/api/v1/player/1217904/image,0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,80.0,0,0.0,4,1,0,0,1,3,0.0,0,0,30,3,0,0.0,1,2,3,3,1,0,50.0,50.0,0
645,Lucas Emmanuel,emmanuel-lucas,L. Emmanuel,F,185.0,Left,14,1106773,,2001-06-07,,241802,105000.0,BR,Brazil,105000.0,EUR,https://api.sofascore.app/api/v1/player/1106773/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,37.5,0,0.0,3,1,0,0,5,2,0.0,0,2,53,9,0,40.0,0,2,1,3,3,0,20.0,30.0,0
646,Higor Meritão,higor-meritao,H. Meritão,M,186.0,Left,70,973845,8.0,1994-06-23,2024-12-31,1960,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/973845/image,0,100.0,2,0,0,1,0.39,5,0.0,0,0,0,0,0,0,0,0,0.0,4,3,0,0,0,0.0,8,0,3,0,0,0,5,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,100,14,1,0,87.0,0,20.0,87,45,0,0,13,42,0.0,0,2,243,26,0,33.33,1,8,13,15,7,2,41.94,40.54,4
647,Dodô,dodo,Dodô,D,177.0,Left,381,108481,16.0,1992-02-06,2025-12-31,1968,765000.0,BR,Brazil,765000.0,EUR,https://api.sofascore.app/api/v1/player/108481/image,0,50.0,5,0,0,0,0.56,8,0.0,0,0,3,0,0,0,0,0,0.0,6,3,0,0,0,0.0,19,1,29,0,1,0,37,11,0,0,0,0,0,0,0,0,31,0,0,4,0,2,692,139,23,1,84.68,6,44.23,586,270,1,0,106,317,3.13,3,26,1381,177,0,55.32,9,17,34,60,15,17,47.89,50.85,6
648,Marcinho,marcinho,Marcinho,D,178.0,Right,145,840148,25.0,1996-05-16,2023-12-31,1973,650000.0,BR,Brazil,650000.0,EUR,https://api.sofascore.app/api/v1/player/840148/image,0,88.89,5,0,0,0,0.22,8,0.0,0,0,0,0,1,0,0,0,0.0,8,2,0,0,0,0.0,11,1,17,0,0,0,25,16,0,0,0,0,0,0,0,0,19,0,0,2,0,1,362,78,28,0,71.27,8,35.9,258,125,10,0,104,143,21.74,4,8,803,168,0,47.06,1,12,20,28,16,10,35.71,38.36,3
649,Gabriel Barros,barros-gabriel,G. Barros,F,182.0,Left,159,1020259,42.0,2001-10-25,2027-12-31,1966,195000.0,BR,Brazil,195000.0,EUR,https://api.sofascore.app/api/v1/player/1020259/image,0,28.57,0,0,0,0,0.14,1,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46,14,1,0,89.13,3,100.0,41,11,0,0,5,30,0.0,1,0,113,20,0,0.0,0,4,3,3,2,1,33.33,30.0,0
650,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,188.0,Right,150,96999,3.0,1994-02-02,2026-06-30,2020,1400000.0,PT,Portugal,1400000.0,EUR,https://api.sofascore.app/api/v1/player/96999/image,0,100.0,0,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,4,1,2,0,0,1,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,183,11,7,0,86.34,1,35.0,158,108,0,0,25,50,0.0,0,13,344,26,0,68.42,2,4,7,20,4,4,63.64,66.67,0
651,Rodrigo,rodrigo,Rodrigo,M,176.0,Right,119,1105849,5.0,2002-06-04,2025-12-31,1974,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1105849/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11,0,3,1,0,0,5,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,106,7,7,0,77.36,1,58.33,82,60,0,0,24,22,0.0,1,3,370,28,0,42.86,2,8,13,16,4,4,48.15,47.06,2
652,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,181.0,Right,67,344077,11.0,1994-07-22,2023-12-31,1960,550000.0,BR,Brazil,550000.0,EUR,https://api.sofascore.app/api/v1/player/344077/image,0,50.0,1,0,0,0,0.51,6,0.0,0,0,1,1,2,0,0,0,0.0,8,3,0,0,0,0.0,3,1,2,0,0,0,3,9,0,0,0,0,0,0,0,0,8,0,0,0,0,1,106,33,3,0,79.25,4,60.0,84,28,2,0,22,58,33.33,1,10,359,59,0,45.45,9,10,20,30,7,4,41.67,42.86,4
653,Rodriguinho,rodriguinho,Rodriguinho,M,185.0,Right,385,1200730,18.0,2004-03-16,2026-12-31,1981,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/1200730/image,0,53.33,0,0,0,1,0.13,3,0.0,0,0,0,1,1,0,0,0,0.0,8,2,0,0,0,0.0,4,0,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,31,3,0,78.03,0,100.0,103,37,2,0,29,68,13.33,3,4,248,61,0,50.0,2,11,14,18,13,1,34.15,36.73,1
654,Gabriel Pirani,gabriel-pirani,Gabriel Pirani,M,170.0,Right,517,1065962,10.0,2002-04-12,2023-12-31,2502,3300000.0,BR,Brazil,3300000.0,EUR,https://api.sofascore.app/api/v1/player/1065962/image,1,46.15,2,0,0,1,1.62,8,12.5,0,0,0,2,4,0,0,0,0.0,12,2,0,1,1,0.0,8,0,2,0,1,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,154,28,1,0,87.01,0,50.0,134,73,0,0,20,61,0.0,1,0,401,58,0,0.0,9,9,29,29,6,6,51.79,48.33,5
655,Mateus Gonçalves,mateus-goncalves,M. Gonçalves,F,172.0,Right,65,787480,11.0,1994-09-28,2024-12-31,1962,415000.0,BR,Brazil,415000.0,EUR,https://api.sofascore.app/api/v1/player/787480/image,0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,24,6,0,0,91.67,0,0.0,22,8,1,0,2,15,25.0,1,2,62,15,0,33.33,2,3,6,8,0,0,50.0,44.44,4
656,João Basso,joao-basso,J. Basso,D,189.0,Right,197,850955,2.0,1997-01-13,2026-12-31,1968,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/850955/image,0,100.0,1,0,0,0,0.44,6,0.0,0,0,0,1,0,0,0,0,0.0,4,5,0,0,0,0.0,17,0,17,0,0,1,55,11,0,0,0,0,0,0,0,0,24,0,0,3,0,0,611,50,35,0,82.49,1,38.89,504,341,1,0,107,164,50.0,1,19,1091,113,0,50.0,6,13,27,46,13,13,52.94,51.69,1
657,Lucas Mugni,lucas-mugni,L. Mugni,M,184.0,Left,102,249881,19.0,1992-01-12,2023-12-31,1955,280000.0,AR,Argentina,280000.0,EUR,https://api.sofascore.app/api/v1/player/249881/image,0,44.44,1,0,0,0,0.12,3,0.0,1,0,0,0,2,0,0,0,0.0,4,0,0,0,0,0.0,4,0,3,0,0,0,2,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,166,43,5,0,82.53,4,62.5,137,55,2,0,29,84,10.53,2,2,332,65,0,33.33,3,14,11,13,6,1,32.35,32.5,3
658,Marcos Vinícius,marcos-vinicius,M. Vinícius,D,175.0,Right,18,942054,22.0,1997-03-26,,135324,190000.0,BR,Brazil,190000.0,EUR,https://api.sofascore.app/api/v1/player/942054/image,0,75.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0,0.0,4,0,4,0,1,0,6,1,0,0,0,0,0,0,0,0,5,0,0,1,0,1,64,3,3,0,56.25,2,23.08,36,25,2,0,28,13,28.57,1,3,169,41,0,60.0,2,5,9,12,4,1,56.25,57.14,1
659,Uendel,uendel,Uendel,D,179.0,Left,94,123357,6.0,1988-08-10,2023-12-31,49202,275000.0,BR,Brazil,275000.0,EUR,https://api.sofascore.app/api/v1/player/123357/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,88,17,6,0,77.27,0,40.0,68,24,4,0,20,48,33.33,1,3,255,35,0,50.0,1,7,2,5,2,3,25.0,35.71,1
660,William Pottker,william-pottker,William Pottker,F,181.0,Left,198,243501,10.0,1993-12-22,2025-12-31,7315,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/243501/image,0,33.33,0,0,0,0,0.15,1,0.0,0,0,1,0,1,0,0,0,0.0,2,0,0,0,0,0.0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,37,10,1,0,72.97,1,50.0,27,10,0,0,10,17,0.0,1,2,114,27,0,40.0,3,4,7,9,3,1,36.84,37.5,5
661,Andreas Samaris,andreas-samaris,A. Samaris,M,189.0,Right,519,108398,,1989-06-13,,1982,195000.0,GR,Greece,195000.0,EUR,https://api.sofascore.app/api/v1/player/108398/image,0,0.0,0,0,0,0,0.07,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,4,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,9,0,0,1,0,0,92,7,8,0,90.22,1,80.0,83,52,0,0,9,31,0.0,1,1,185,13,0,100.0,2,4,6,7,6,4,35.29,38.89,1
662,Zinho Hoffmann,zinho-hoffmann,Z. Hoffmann,M,177.0,Right,137,1385003,99.0,2003-05-09,2024-06-30,3026,680000.0,BR,Brazil,680000.0,EUR,https://api.sofascore.app/api/v1/player/1385003/image,0,61.54,3,0,0,0,0.22,5,0.0,0,0,1,0,1,0,0,0,0.0,8,1,0,0,0,0.0,2,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,58,17,1,1,72.41,2,33.33,42,12,0,0,16,30,0.0,0,0,240,43,0,0.0,3,7,13,13,2,1,39.39,34.21,5
663,Japa,japa,Japa,M,,,64,1466777,77.0,2004-01-02,,1954,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1466777/image,0,40.0,0,0,0,0,0.45,5,0.0,0,0,0,2,1,0,0,0,0.0,2,4,0,0,0,0.0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40,10,0,0,90.0,0,0.0,36,8,0,0,4,28,0.0,1,1,183,18,0,50.0,3,5,7,8,3,1,43.75,44.44,2
664,Lucão,lucao,Lucão,G,190.0,Both,163,981586,40.0,2001-02-26,2026-12-31,1999,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/981586/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,0,6,4,1,0,1,2,3,1,8,3,0,0,1,0,124,1,15,0,70.16,0,30.61,87,76,0,0,37,11,0.0,1,1,450,38,0,100.0,0,5,0,1,0,5,0.0,100.0,0
665,Luan Polli,luan-polli,Luan Polli,G,189.0,Right,86,880117,27.0,1993-04-06,2024-12-31,1982,390000.0,BR,Brazil,390000.0,EUR,https://api.sofascore.app/api/v1/player/880117/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0,0,5,0,21,13,2,0,0,8,3,1,5,3,0,4,3,0,91,9,24,0,60.44,1,40.0,55,35,0,0,36,20,0.0,2,1,384,38,0,33.33,1,5,1,2,0,4,100.0,50.0,0
666,Jean Pedroso,jean-pedroso,Jean Pedroso,D,191.0,Both,285,1462756,47.0,2004-01-28,2026-12-31,1982,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/1462756/image,0,100.0,0,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,0.0,10,0,8,1,1,0,13,10,0,0,0,0,1,0,0,0,9,0,0,3,0,0,283,18,15,0,82.33,0,34.88,233,168,0,0,50,65,0.0,1,8,584,52,0,53.33,2,7,16,24,6,6,48.48,50.0,1
667,William,william,William,F,,Left,188,1604944,39.0,2006-03-15,,1981,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1604944/image,0,0.0,1,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,100.0,0,0.0,2,0,1,0,0,3,50.0,0,0,30,6,0,0.0,1,1,2,2,2,0,28.57,25.0,0
668,Gustavo Garcia,gustavo-garcia,G. Garcia,D,175.0,Right,425,1002443,32.0,2002-01-04,2027-12-31,1963,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1002443/image,0,100.0,0,0,0,0,0.04,2,0.0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0.0,4,0,3,0,1,0,6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,134,17,15,0,80.6,3,51.72,108,64,2,0,26,46,15.38,1,5,292,54,1,45.45,3,5,9,14,6,3,56.25,51.85,2
669,Fabián Balbuena,fabian-balbuena,Fabián Balbuena,D,188.0,Right,910,339447,3.0,1991-08-23,2025-06-30,2315,2700000.0,PY,Paraguay,2700000.0,EUR,https://api.sofascore.app/api/v1/player/339447/image,0,0.0,1,0,0,0,0.03,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,1,2,0,80.0,0,22.22,48,40,0,0,12,8,0.0,0,4,89,12,0,57.14,0,1,1,5,1,1,100.0,62.5,0
670,Thiago Dombroski,thiago-dombroski,T. Dombroski,D,190.0,Left,27,1134106,55.0,2002-06-20,2026-12-31,1982,140000.0,BR,Brazil,140000.0,EUR,https://api.sofascore.app/api/v1/player/1134106/image,0,100.0,0,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,2,0,5,0,0,0,27,2,0,0,0,0,0,0,0,0,10,0,0,1,0,0,225,20,27,0,73.78,0,42.19,166,90,0,0,59,76,0.0,4,8,463,63,0,61.54,1,6,4,12,9,6,26.67,42.86,1
671,Nahuel Ferraresi,nahuel-ferraresi,Nahuel Ferraresi,D,188.0,Right,930,881215,3.0,1998-11-19,2023-12-31,1981,1400000.0,VE,Venezuela,1400000.0,EUR,https://api.sofascore.app/api/v1/player/881215/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,100.0,0,100.0,2,2,0,0,0,0,0.0,0,0,8,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0
672,Ivonei,ivonei,Ivonei,M,178.0,Right,188,988780,18.0,2002-04-16,2023-12-10,1979,840000.0,BR,Brazil,840000.0,EUR,https://api.sofascore.app/api/v1/player/988780/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,66.67,0,0.0,2,2,0,0,1,0,0.0,0,1,8,1,0,100.0,0,1,0,1,0,0,0.0,50.0,0
673,Paulo Victor,paulo-victor,P. Victor,D,180.0,Left,128,1108505,21.0,2001-04-13,2024-12-31,1966,1700000.0,BR,Brazil,1700000.0,EUR,https://api.sofascore.app/api/v1/player/1108505/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,0,0,10,1,0,0.0,0,1,0,0,1,0,0.0,0.0,0
674,Lucas Cunha,lucas-cunha,L. Cunha,D,186.0,Right,78,794139,20.0,1997-01-23,2026-12-31,1999,2400000.0,BR,Brazil,2400000.0,EUR,https://api.sofascore.app/api/v1/player/794139/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,88,14,7,0,92.05,1,70.0,81,32,0,0,7,49,0.0,0,2,71,8,0,50.0,0,1,0,2,1,1,0.0,33.33,0
675,Fredy Noguera,fredy-noguera,F. Noguera,F,183.0,,68,1382425,59.0,2004-01-09,,199298,,PY,Paraguay,,EUR,https://api.sofascore.app/api/v1/player/1382425/image,0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,66.67,0,0.0,2,1,0,0,1,1,0.0,0,0,29,8,0,0.0,1,1,3,3,0,0,42.86,21.43,3
676,Cadu,cadu,Cadu,D,170.0,Right,38,989462,40.0,2002-02-21,2024-12-31,1968,105000.0,BR,Brazil,105000.0,EUR,https://api.sofascore.app/api/v1/player/989462/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,71.43,0,0.0,5,1,0,0,2,4,0.0,0,0,15,3,0,0.0,0,1,0,0,0,0,0.0,0.0,0
677,Wesley Pombo,wesley-pombo,W. Pombo,M,175.0,Right,37,1106143,11.0,2002-06-02,2024-12-31,1982,390000.0,BR,Brazil,390000.0,EUR,https://api.sofascore.app/api/v1/player/1106143/image,0,25.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,100.0,2,0.0,9,1,0,0,0,8,0.0,1,0,50,12,0,0.0,0,1,3,3,2,0,33.33,30.0,0
678,Vitão,vitao,Vitão,D,194.0,Right,18,1467772,3.0,2000-09-17,,49202,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1467772/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,11,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0
679,Denzel Damasceno,denzel-damasceno,D. Damasceno,F,,,4,1382233,49.0,2003-01-20,,1960,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1382233/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,66.67,0,0.0,4,0,0,0,2,4,0.0,0,0,24,3,0,0.0,0,1,0,0,0,0,0.0,0.0,1
680,Washington Aguerre,washington-aguerre,W. Aguerre,G,187.0,Right,82,311402,93.0,1993-04-23,2023-12-31,1973,765000.0,UY,Uruguay,765000.0,EUR,https://api.sofascore.app/api/v1/player/311402/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0,3,1,1,0,0,2,0,0,4,0,0,0,4,0,31,1,5,0,67.74,0,33.33,21,17,0,0,10,4,0.0,1,1,180,10,0,100.0,1,2,0,1,0,2,0.0,100.0,0
681,Pedro Rangel,pedro-rangel,Pedro Rangel,G,,,71,1092614,22.0,2000-06-29,,1961,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1092614/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,5,2,1,0,0,3,0,0,4,0,0,1,1,0,42,0,6,0,85.71,0,54.55,36,32,0,0,6,4,0.0,1,1,180,6,0,100.0,0,2,0,1,0,2,0.0,100.0,0
682,Guillermo Varela,guillermo-varela,G. Varela,D,171.0,Right,1194,311456,2.0,1993-03-24,2025-12-31,5981,2100000.0,UY,Uruguay,2100000.0,EUR,https://api.sofascore.app/api/v1/player/311456/image,0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,7,0,0,91.89,0,0.0,34,13,1,0,3,22,50.0,0,0,72,7,0,0.0,0,3,2,2,5,1,25.0,22.22,0
683,Junior Caiçara,junior-caicara,J. Caiçara,D,173.0,Right,140,128440,80.0,1989-04-27,2023-12-03,1968,240000.0,BR,Brazil,240000.0,EUR,https://api.sofascore.app/api/v1/player/128440/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5,0,2,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,97,22,3,0,84.54,0,50.0,82,37,2,0,15,47,13.33,1,2,167,34,0,66.67,1,5,6,8,4,1,37.5,42.11,0
684,Zé Vitor,ze-vitor,Zé Vitor,D,192.0,Left,87,1174625,44.0,2002-06-10,2026-12-31,1974,230000.0,BR,Brazil,230000.0,EUR,https://api.sofascore.app/api/v1/player/1174625/image,0,0.0,0,0,0,0,0.07,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,61,3,6,0,86.89,0,60.0,53,35,1,0,8,19,50.0,2,2,130,9,0,25.0,0,4,0,2,3,1,0.0,16.67,0
685,Reynaldo,reynaldo,Reynaldo,D,186.0,Left,110,877470,4.0,1997-01-03,2025-12-31,1982,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/877470/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4,0,7,0,1,0,20,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,106,1,4,0,77.36,0,20.0,82,64,1,0,24,19,100.0,3,6,312,25,0,40.0,2,7,6,12,9,2,37.5,38.71,0
686,Bruno Peres,bruno-peres,B. Peres,D,178.0,Right,328,243175,33.0,1990-03-01,2023-12-31,1967,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/243175/image,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,57,8,2,0,84.21,0,50.0,48,33,0,0,9,15,0.0,0,0,145,15,0,0.0,1,3,2,2,4,1,33.33,28.57,0
687,Gustavinho,gustavinho,Gustavinho,M,174.0,Left,102,1047852,17.0,2001-10-29,2023-12-31,5926,730000.0,BR,Brazil,730000.0,EUR,https://api.sofascore.app/api/v1/player/1047852/image,0,0.0,0,0,0,0,0.38,1,0.0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,2,0,0,66.67,1,0.0,12,4,1,0,6,9,33.33,0,0,40,11,0,0.0,4,2,4,4,0,0,66.67,50.0,1
688,Diego Hernández,diego-hernandez,Diego Hernández,M,175.0,Left,319,1086482,77.0,2000-06-22,2026-12-31,1958,1900000.0,UY,Uruguay,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1086482/image,0,0.0,0,0,0,0,0.2,3,0.0,0,0,0,0,2,0,0,0,0.0,0,1,0,0,0,0.0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,3,0,0,81.82,0,0.0,9,3,0,0,2,6,0.0,1,0,43,9,0,0.0,3,2,5,5,1,0,38.46,38.46,1
