name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Wesley Pombo,wesley-pombo,W. Pombo,M,175.0,Right,37,1106143,11.0,2002-06-02,2024-12-31,1982,390000.0,BR,Brazil,390000.0,EUR,https://api.sofascore.app/api/v1/player/1106143/image
Vitão,vitao,Vitão,D,194.0,Right,18,1467772,3.0,2000-09-17,,49202,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1467772/image
Denzel Damasceno,denzel-damasceno,D. Damasceno,F,,,4,1382233,49.0,2003-01-20,,1960,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1382233/image
Washington Aguerre,washington-aguerre,W. Aguerre,G,187.0,Right,82,311402,93.0,1993-04-23,2023-12-31,1973,765000.0,UY,Uruguay,765000.0,EUR,https://api.sofascore.app/api/v1/player/311402/image
Pedro Rangel,pedro-rangel,Pedro Rangel,G,,,71,1092614,22.0,2000-06-29,,1961,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1092614/image
Guillermo Varela,guillermo-varela,G. Varela,D,171.0,Right,1194,311456,2.0,1993-03-24,2025-12-31,5981,2100000.0,UY,Uruguay,2100000.0,EUR,https://api.sofascore.app/api/v1/player/311456/image
Junior Caiçara,junior-caicara,J. Caiçara,D,173.0,Right,140,128440,80.0,1989-04-27,2023-12-03,1968,240000.0,BR,Brazil,240000.0,EUR,https://api.sofascore.app/api/v1/player/128440/image
Zé Vitor,ze-vitor,Zé Vitor,D,192.0,Left,87,1174625,44.0,2002-06-10,2026-12-31,1974,230000.0,BR,Brazil,230000.0,EUR,https://api.sofascore.app/api/v1/player/1174625/image
Reynaldo,reynaldo,Reynaldo,D,186.0,Left,110,877470,4.0,1997-01-03,2025-12-31,1982,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/877470/image
Bruno Peres,bruno-peres,B. Peres,D,178.0,Right,328,243175,33.0,1990-03-01,2023-12-31,1967,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/243175/image
Gustavinho,gustavinho,Gustavinho,M,174.0,Left,102,1047852,17.0,2001-10-29,2023-12-31,5926,730000.0,BR,Brazil,730000.0,EUR,https://api.sofascore.app/api/v1/player/1047852/image
Diego Hernández,diego-hernandez,Diego Hernández,M,175.0,Left,319,1086482,77.0,2000-06-22,2026-12-31,1958,1900000.0,UY,Uruguay,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1086482/image
Luis Segovia,luis-segovia,Luis Segovia,D,182.0,Left,229,827141,2.0,1997-10-26,2024-06-30,204219,1600000.0,EC,Ecuador,1600000.0,EUR,https://api.sofascore.app/api/v1/player/827141/image
Pedro Rocha,pedro-rocha,Pedro Rocha,M,178.0,Right,321,794930,32.0,1994-10-01,2024-12-31,2020,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/794930/image
Vinicius Balieiro,vinicius-balieiro,V. Balieiro,M,177.0,Right,139,1065976,18.0,1999-05-28,2025-12-31,1968,875000.0,BR,Brazil,875000.0,EUR,https://api.sofascore.app/api/v1/player/1065976/image
Matheusinho,matheusinho,Matheusinho,M,174.0,Left,19,923853,18.0,1998-07-29,2023-12-31,21982,110000.0,BR,Brazil,110000.0,EUR,https://api.sofascore.app/api/v1/player/923853/image
Gabriel Novaes,gabriel-novaes,G. Novaes,F,182.0,Both,98,882854,99.0,1999-04-05,2023-12-31,1960,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/882854/image
Helibelton Palacios,helibelton-palacios,Helibelton Palacios,D,181.0,Right,394,329597,24.0,1993-06-09,2025-12-31,1954,1100000.0,CO,Colombia,1100000.0,EUR,https://api.sofascore.app/api/v1/player/329597/image
Pedro Vilhena,pedro-vilhena,P. Vilhena,M,175.0,Right,181,1009937,47.0,2002-02-18,2024-07-31,1981,245000.0,BR,Brazil,245000.0,EUR,https://api.sofascore.app/api/v1/player/1009937/image
Felipe Negrucci,felipe-negrucci,F. Negrucci,M,180.0,,71,1485598,46.0,2004-05-14,,1981,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1485598/image
Ian Custódio,ian-custodio,I. Custódio,D,180.0,Left,57,1174943,36.0,2003-04-16,2025-12-31,199339,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1174943/image
Breno,breno,Breno,M,177.0,Right,52,992610,35.0,2000-09-01,2023-12-31,2001,955000.0,BR,Brazil,955000.0,EUR,https://api.sofascore.app/api/v1/player/992610/image
Vilar,vilar,Vilar,D,189.0,Right,41,1177012,28.0,2000-04-18,,135324,260000.0,BR,Brazil,260000.0,EUR,https://api.sofascore.app/api/v1/player/1177012/image
Chiqueti,chiqueti,Chiqueti,M,176.0,,33,1485199,54.0,2005-09-02,,1967,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1485199/image
Esteban Burgos,esteban-burgos,E. Burgos,D,188.0,Right,79,594426,26.0,1992-01-09,2024-06-30,1973,680000.0,AR,Argentina,680000.0,EUR,https://api.sofascore.app/api/v1/player/594426/image
João Carlos,joao-carlos,J. Carlos,G,190.0,Right,63,795227,21.0,1988-04-06,2023-12-31,49202,96000.0,BR,Brazil,96000.0,EUR,https://api.sofascore.app/api/v1/player/795227/image
Pedrinho,pedrinho,Pedrinho,F,,,57,1412577,44.0,,,5981,,,,,EUR,https://api.sofascore.app/api/v1/player/1412577/image
Marcelo Rangel,marcelo-rangel,M. Rangel,G,186.0,Right,44,870902,88.0,1988-05-17,2023-12-31,1960,155000.0,BR,Brazil,155000.0,EUR,https://api.sofascore.app/api/v1/player/870902/image
Paulinho,paulinho,Paulinho,D,172.0,Right,54,1464309,18.0,2005-05-23,2025-06-30,203050,455000.0,BR,Brazil,455000.0,EUR,https://api.sofascore.app/api/v1/player/1464309/image
Mateus Claus,mateus-claus,M. Claus,G,194.0,Right,54,974334,77.0,1994-08-03,2023-12-31,1955,680000.0,BR,Brazil,680000.0,EUR,https://api.sofascore.app/api/v1/player/974334/image
Vinicius Kauê,vinicius-kaue,Vinicius Kauê,D,181.0,Left,39,1116334,21.0,2003-03-01,2024-12-31,188413,435000.0,BR,Brazil,435000.0,EUR,https://api.sofascore.app/api/v1/player/1116334/image
Du Queiroz,du-queiroz,Du Queiroz,M,172.0,Right,665,1128129,37.0,2000-01-07,2028-06-30,2321,4600000.0,BR,Brazil,4600000.0,EUR,https://api.sofascore.app/api/v1/player/1128129/image
Vladimir,vladimir,Vladimir,G,191.0,Right,101,124996,1.0,1989-07-16,2025-12-31,1968,180000.0,BR,Brazil,180000.0,EUR,https://api.sofascore.app/api/v1/player/124996/image
Arthur,arthur,Arthur,D,173.0,Right,768,1174761,13.0,2003-03-17,2028-06-30,2681,4600000.0,BR,Brazil,4600000.0,EUR,https://api.sofascore.app/api/v1/player/1174761/image
Wesley Costa,wesley-costa,Wesley Costa,D,,Left,27,1500368,51.0,2004-01-04,,199298,97000.0,BR,Brazil,97000.0,EUR,https://api.sofascore.app/api/v1/player/1500368/image
Kauan,kauan,Kauan,M,174.0,Right,14,1469769,37.0,2005-04-16,2028-05-03,238164,97000.0,BR,Brazil,97000.0,EUR,https://api.sofascore.app/api/v1/player/1469769/image
João Dalla Corte,joao-dalla-corte,J. D. Corte,D,178.0,Left,45,1482362,,2006-06-07,,241802,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1482362/image
Gabriel Mesquita,gabriel-mesquita,G. Mesquita,G,197.0,Right,71,984887,91.0,1998-09-14,2023-12-31,1954,410000.0,BR,Brazil,410000.0,EUR,https://api.sofascore.app/api/v1/player/984887/image
Júnior Moraes,junior-moraes,Júnior Moraes,F,176.0,Right,522,108426,,1987-04-04,,241802,210000.0,UA,Ukraine,210000.0,EUR,https://api.sofascore.app/api/v1/player/108426/image
Lucas Ramos,lucas-ramos,L. Ramos,M,173.0,Right,111,990170,15.0,2001-01-03,2025-12-31,1966,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/990170/image
Luiz Felipe,luiz-felipe,Luiz Felipe,D,187.0,Right,110,831993,3.0,1993-09-09,2023-12-31,7314,850000.0,BR,Brazil,850000.0,EUR,https://api.sofascore.app/api/v1/player/831993/image
Raí,rai,Raí,M,171.0,Left,103,1175321,75.0,2002-04-21,2025-06-30,1958,91000.0,BR,Brazil,91000.0,EUR,https://api.sofascore.app/api/v1/player/1175321/image
Bryan García,bryan-garcia,B. García,M,175.0,Right,75,1065584,20.0,2001-01-18,,39723,430000.0,EC,Ecuador,430000.0,EUR,https://api.sofascore.app/api/v1/player/1065584/image
Talles Wander,talles-wander,T. Wander,F,176.0,Right,75,1485604,26.0,2003-10-24,,1981,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1485604/image
Patrick Verhon,patrick-verhon,Patrick Verhon,M,174.0,Right,35,1392679,23.0,2004-09-08,2024-12-31,1955,435000.0,BR,Brazil,435000.0,EUR,https://api.sofascore.app/api/v1/player/1392679/image
Rafael Monteiro Reis,reis-rafael-monteiro,R. Monteiro,D,,Left,27,1485293,47.0,2004-02-14,,1961,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1485293/image
Daniel Martins,daniel-martins,D. Martins,M,,,12,1046433,87.0,2002-06-28,,1967,,,,,EUR,https://api.sofascore.app/api/v1/player/1046433/image
